IDX,LON,LAT,ENTRY_EXIT,EXIT_NUM,INTERCHANGE,FACILITY_TYPE,FACILITY_NAME,STATEID,FAFID
7977,-147.2269399097028,64.72046486673116,,,,,,0,0
7978,-147.08577183403145,64.64206989604284,,,,,,0,0
7979,-147.05929478963432,64.59474590320667,,,,,,0,0
7980,-146.98787005760096,64.87882589857433,,,,,,0,0
7981,-147.0236517412182,64.54329191249423,,,,,,0,0
7982,-146.82316973989964,64.54422694715174,,,,,,0,0
7983,-146.98091271891315,64.51948292156388,,,,,,0,0
7984,-146.7371467772382,64.58521095939409,,,,,,0,0
7985,-146.87928305891938,64.88081891703025,,,,,,0,0
7986,-146.43382207139038,64.90033999321143,,,,,,0,0
7988,-148.66483064617094,65.47248756955774,,,,,,0,0
7989,-148.65465766395613,65.48936457019671,,,,,,0,0
7991,-148.60151668426028,65.50952457810092,,,,,,0,0
7992,-148.47439266402665,65.48934260162332,,,,,,0,0
7993,-148.54036570116207,65.52547858772651,,,,,,0,0
7994,-148.43984073271085,65.55679760317334,,,,,,0,0
7995,-148.26971964731018,65.47163763852195,,,,,,0,0
7996,-148.121041386369,65.2106656812969,,,,,,0,0
7997,-148.1051233841632,65.208598684045,,,,,,0,0
7998,-148.31238850310672,65.32851864040217,,,,,,0,0
7999,-148.13201345416502,65.27904367503359,,,,,,0,0
8195,-149.25192129340869,61.55785072179545,,,,,,0,0
8196,-149.25844529558321,61.56075472052903,,,,,,0,0
8197,-149.26427429727352,61.56304371931906,,,,,,0,0
8200,-149.26450829762524,61.56397271939184,,,,,,0,0
8201,-149.26211829926913,61.56584671965328,,,,,,0,0
8202,-149.26168929982205,61.56598071992791,,,,,,0,0
8203,-149.26218329956646,61.56613571976624,,,,,,0,0
8204,-149.2621362997108,61.56626871962555,,,,,,0,0
8205,-149.26144629924949,61.56621671969375,,,,,,0,0
8206,-149.26156029995062,61.56648471988978,,,,,,0,0
8207,-149.25736530591433,61.57437372009244,,,,,,0,0
8209,-149.23995329040665,61.55368072396036,,,,,,0,0
8210,-149.25093329391987,61.55771772221556,,,,,,0,0
8211,-149.25207828298775,61.542441722834546,,,,,,0,0
8213,-149.24791129033719,61.553169722987505,,,,,,0,0
8214,-149.2423732906966,61.553990723811154,,,,,,0,0
8215,-149.22430528943588,61.5511157270034,,,,,,0,0
8216,-149.2480613089896,61.579536721051014,,,,,,0,0
8217,-149.25086131011952,61.580571720499876,,,,,,0,0
8219,-149.23804732408854,61.59941572151943,,,,,,0,0
8220,-149.18937034882225,61.63312472718243,,,,,,0,0
8221,-149.12246732450075,61.59944874038847,,,,,,0,0
8222,-149.15014230377028,61.57055673798466,,,,,,0,0
8224,-149.3311373546497,61.64280570333302,,,,,,0,0
8225,-149.30966136528826,61.65760570586775,,,,,,0,0
8226,-149.24164738906495,61.689058715072235,,,,,,0,0
8227,-149.2422703922741,61.69324571487364,,,,,,0,0
8228,-149.21923636578217,61.65715972091715,,,,,,0,0
8230,-149.21852645146762,61.77470971365075,,,,,,0,0
8231,-149.11852533018444,61.606667740911355,,,,,,0,0
8233,-149.03371828846403,61.54884675829438,,,,,,0,0
8234,-149.03996329367422,61.55601175667636,,,,,,0,0
8235,-149.05362232848626,61.60437175137971,,,,,,0,0
8236,-149.12049834585704,61.628291738983144,,,,,,0,0
8237,-149.07594037613714,61.669372743829726,,,,,,0,0
8239,-149.047151385304,61.6824097476671,,,,,,0,0
8240,-148.96842339312985,61.692715760001136,,,,,,0,0
8241,-148.89524940677805,61.71020477084571,,,,,,0,0
8243,-149.58915041323743,63.02160257168367,,,,,,0,0
8245,-148.81825675851022,60.78995384064073,,,,,,0,0
8246,-148.8130097582245,60.79006484148959,,,,,,0,0
8247,-148.80378275769942,60.788934842925094,,,,,,0,0
8248,-148.74653275184164,60.779462852760204,,,,,,0,0
8450,-148.73285775037377,60.777225855100376,,,,,,0,0
8451,-148.72528674915918,60.77628085623642,,,,,,0,0
8452,-148.69438574992282,60.776880861257304,,,,,,0,0
8453,-148.68549774933146,60.77635486284419,,,,,,0,0
8454,-148.6839467496029,60.77631786328956,,,,,,0,0
8455,-148.68318674971974,60.77655186327423,,,,,,0,0
8456,-145.75429057640287,60.55848034995686,,,,,,0,0
8457,-144.40821299976116,59.71861960783472,,,,,,0,0
8459,-148.89956042991136,61.74177276842328,,,,,,0,0
8460,-148.87757440587765,61.709470773915385,,,,,,0,0
8461,-148.75000742278417,61.731245793431995,,,,,,0,0
8462,-148.45383446272973,61.78499783901558,,,,,,0,0
8463,-148.45383146235665,61.785003839273415,,,,,,0,0
8464,-148.13628148213223,61.811031889958386,,,,,,0,0
8465,-148.01877846799889,61.792139910420296,,,,,,0,0
8466,-147.9811604725323,61.798584916143554,,,,,,0,0
8467,-147.85174847560938,61.80322693721683,,,,,,0,0
8468,-147.68473947415316,61.80217596487407,,,,,,0,0
8469,-147.38202450699094,61.84962001233953,,,,,,0,0
8470,-147.30253954764606,61.90446802225898,,,,,,0,0
8471,-147.17372357033773,61.93737204157254,,,,,,0,0
8472,-146.99147360624406,61.98807906872532,,,,,,0,0
8473,-146.95689260454733,61.98545407454197,,,,,,0,0
8474,-146.74417261605964,62.00492110877809,,,,,,0,0
8476,-149.29428301970117,63.73888057425598,,,,,,0,0
8477,-150.61641815929966,65.00672426176989,,,,,,0,0
8478,-150.61140116096433,65.00793826268179,,,,,,0,0
8479,-150.51431017785814,65.02407327825009,,,,,,0,0
8481,-149.4913194824418,63.10429658266379,,,,,,0,0
8482,-149.25246259843595,63.24268261369222,,,,,,0,0
8483,-149.14298266627716,63.32229862702051,,,,,,0,0
8484,-149.1152916763343,63.333793630999686,,,,,,0,0
8485,-149.07841168639953,63.3456556366009,,,,,,0,0
8486,-148.9227267171592,63.38155566067924,,,,,,0,0
8487,-148.95028272624745,63.39247765520257,,,,,,0,0
8488,-148.90180172474862,63.39044666344482,,,,,,0,0
8489,-148.83912371256693,63.37499867523371,,,,,,0,0
8490,-148.88902473313766,63.40011366491497,,,,,,0,0
8491,-148.88632201326485,63.72846964436219,,,,,,0,0
8492,-149.09252218482894,63.92616359674848,,,,,,0,0
8493,-149.138093253865,64.00431158377377,,,,,,0,0
8494,-149.0558951613765,63.89905660453345,,,,,,0,0
8495,-148.9569020800978,63.806050627304174,,,,,,0,0
8496,-149.013780115156,63.84624461513366,,,,,,0,0
8497,-149.02155314208807,63.877190611665426,,,,,,0,0
8498,-149.27337237877555,64.14585355143288,,,,,,0,0
8499,-149.25015944650656,64.22145555039097,,,,,,0,0
8500,-149.09573350656112,64.2862885724188,,,,,,0,0
8501,-149.15962228515073,64.03996757781236,,,,,,0,0
8502,-149.13640650971388,64.28945556539553,,,,,,0,0
8503,-149.1737345568545,64.34194455564668,,,,,,0,0
8504,-149.07809751949355,64.2995045746847,,,,,,0,0
8505,-149.04380155862637,64.34304157788793,,,,,,0,0
8506,-149.01755459612968,64.3830735797817,,,,,,0,0
8507,-149.0635636774101,64.4719505658408,,,,,,0,0
8508,-149.09591674850603,64.54866855542718,,,,,,0,0
8509,-149.09608675736848,64.55849055473972,,,,,,0,0
8510,-149.0996767576205,64.55863555381104,,,,,,0,0
8511,-149.1013547629605,64.56428055315784,,,,,,0,0
8512,-149.10123876260957,64.56462755329056,,,,,,0,0
8513,-149.08859576280807,64.56441855539657,,,,,,0,0
8514,-149.10639179731993,64.60175055013653,,,,,,0,0
8515,-148.6634528964264,64.70354961976484,,,,,,0,0
8706,-146.88294443032072,63.04195802599572,,,,,,0,0
8707,-146.68314846340147,63.085275057069644,,,,,,0,0
8709,-147.83700302098774,64.83446175421354,,,,,,0,0
8710,-147.84282302066057,64.83375675318253,,,,,,0,0
8711,-147.84007502210417,64.83516475351485,,,,,,0,0
8713,-147.83419902235482,64.83591975445484,,,,,,0,0
8714,-147.83551802317808,64.83634375453914,,,,,,0,0
8715,-147.82829201815173,64.83170375585142,,,,,,0,0
8716,-147.83425002330674,64.83653375449092,,,,,,0,0
8717,-147.83510302307636,64.83696075436363,,,,,,0,0
8718,-147.84032902614067,64.83981575343503,,,,,,0,0
8719,-147.8298900231258,64.8367797553109,,,,,,0,0
8721,-147.8176100118694,64.82502875814377,,,,,,0,0
8722,-147.82847501934816,64.83227175567123,,,,,,0,0
8723,-147.81730701102236,64.824463758146,,,,,,0,0
8724,-147.81688001122512,64.82457375833756,,,,,,0,0
8725,-147.77863100766197,64.82092876503833,,,,,,0,0
8726,-147.81584501188064,64.8247947585594,,,,,,0,0
8727,-147.8297000213584,64.83437375538917,,,,,,0,0
8728,-147.82100202343278,64.8367927569189,,,,,,0,0
8729,-147.83142802513052,64.83836075505872,,,,,,0,0
8730,-147.82368002346564,64.83679275653694,,,,,,0,0
8731,-147.81262002317973,64.83679575837623,,,,,,0,0
8733,-147.77863602295622,64.83678876426971,,,,,,0,0
8734,-147.8129970416129,64.85577075708359,,,,,,0,0
8735,-147.79074703505654,64.84931176131084,,,,,,0,0
8736,-147.7161720424758,64.85777877378587,,,,,,0,0
8737,-147.76770603494307,64.84917876525908,,,,,,0,0
8738,-147.78974003530112,64.84951376150565,,,,,,0,0
8739,-147.7246630074745,64.82032177473624,,,,,,0,0
8740,-147.77863500785992,64.82115076515372,,,,,,0,0
8741,-147.71814102201785,64.83627977475915,,,,,,0,0
8742,-147.76841403494774,64.84933776501201,,,,,,0,0
8743,-147.72251704005856,64.85448477278608,,,,,,0,0
8744,-147.75428603643826,64.85125076763993,,,,,,0,0
8745,-147.7197140062163,64.81927877565143,,,,,,0,0
8746,-147.7095050069485,64.82037877725787,,,,,,0,0
8747,-147.72032400721,64.82044777520059,,,,,,0,0
8748,-147.72347903960815,64.85437877259693,,,,,,0,0
8749,-147.71613904106718,64.85623877388649,,,,,,0,0
8750,-147.70646404352343,64.85884377513736,,,,,,0,0
8752,-147.67695800485407,64.81809178285866,,,,,,0,0
8753,-147.71100900682137,64.81989977689638,,,,,,0,0
8754,-147.71002101362075,64.82760077655287,,,,,,0,0
8755,-147.71025500768428,64.82047777702607,,,,,,0,0
8756,-147.7115740085075,64.82155377665997,,,,,,0,0
8757,-147.71047301353235,64.82710377668047,,,,,,0,0
8758,-147.7097900100488,64.82297177694421,,,,,,0,0
8759,-147.71362901251777,64.82622977599902,,,,,,0,0
8760,-147.70695602116012,64.83481177671138,,,,,,0,0
8761,-147.70046800729256,64.82066977889801,,,,,,0,0
8762,-147.7009520069912,64.8204587785619,,,,,,0,0
8963,-148.07878035493172,65.17839369066358,,,,,,0,0
8964,-147.97911936096793,65.18510770765089,,,,,,0,0
8966,-147.86248432511323,65.148690730212,,,,,,0,0
8967,-147.79916429508282,65.11826274285207,,,,,,0,0
8968,-147.72979526684733,65.08930575686529,,,,,,0,0
8969,-147.66673624501766,65.06690676921389,,,,,,0,0
8971,-147.4765582416048,65.06481180228958,,,,,,0,0
8973,-147.4165112179222,65.04115681433117,,,,,,0,0
8974,-147.19940324583416,65.07128185007802,,,,,,0,0
8975,-147.4512102780102,65.10259780428423,,,,,,0,0
8976,-147.25565236497206,65.1925998329648,,,,,,0,0
8977,-147.16270439309162,65.2212938472496,,,,,,0,0
8978,-146.72484143349075,65.26723592072278,,,,,,0,0
8979,-145.7544415751173,60.556384350097346,,,,,,0,0
8980,-145.74116756362596,60.539480353067326,,,,,,0,0
8981,-145.71992858936233,60.579252354576035,,,,,,0,0
8983,-145.65531655827283,60.53366236717002,,,,,,0,0
8984,-145.47178852958342,60.49683639859908,,,,,,0,0
8985,-145.4332755201414,60.48441640584844,,,,,,0,0
8986,-145.21230248276305,60.43571544372186,,,,,,0,0
8987,-145.47229152775202,60.49480739895497,,,,Airport-Terminal Location,MERLE K (MUDHOLE) SMITH,0,0
8988,-145.0828034858015,60.44540146441196,,,,,,0,0
8989,-145.0590914854933,60.445515468056186,,,,,,0,0
8990,-144.81197653191265,60.525670504047795,,,,,,0,0
8991,-144.7464056256142,60.66891250744156,,,,,,0,0
8992,-144.71943165026985,60.70630050986619,,,,,,0,0
8993,-146.3518639458637,61.0849092247288,,,,,,0,0
8994,-146.19887594638004,61.08931424944457,,,,,,0,0
8995,-146.3658619734229,61.12429022013481,,,,,,0,0
8997,-146.36297097385304,61.12475522084606,,,,,,0,0
8998,-146.3600749742603,61.12492122096679,,,,,,0,0
8999,-146.3601829769103,61.12904222082366,,,,,,0,0
9000,-146.35001697730019,61.12909022249886,,,,,,0,0
9002,-146.34296797452083,61.12547222401115,,,,Seaport,VALDEZ,0,0
9003,-146.34604997747965,61.12976222311269,,,,,,0,0
9004,-146.2942199802448,61.135125231459675,,,,,,0,0
9005,-146.24281496429276,61.112924241128155,,,,,,0,0
9006,-146.11252693479634,61.07402226453772,,,,,,0,0
9007,-145.999356924673,61.06239828354203,,,,,,0,0
9008,-145.97978692408753,61.06207628658236,,,,,,0,0
9009,-145.86859094473306,61.09579030316557,,,,,,0,0
9011,-145.68095996159474,61.1253893322199,,,,,,0,0
9013,-146.54271664693698,62.0490221396874,,,,,,0,0
9014,-146.35125767198014,62.08671616939446,,,,,,0,0
9015,-146.5893138381659,62.300060117746675,,,,,,0,0
9016,-146.52446079717055,62.247661131408634,,,,,,0,0
9017,-146.04288267623252,62.099303219773134,,,,,,0,0
9018,-146.4939167147662,62.14028914253998,,,,,,0,0
9019,-146.51845078854373,62.236617133180566,,,,,,0,0
9020,-145.85196267876805,62.106473251229176,,,,,,0,0
9021,-145.5889976733463,62.10711229466105,,,,,,0,0
9022,-145.70403399096458,61.166426325991345,,,,,,0,0
9023,-145.51560801407115,61.20508135473227,,,,,,0,0
9024,-145.48092401603554,61.208521360534334,,,,,,0,0
9025,-145.27584505872701,61.27602639022223,,,,,,0,0
9026,-145.23907113377615,61.38346039088293,,,,,,0,0
9027,-145.17776620908268,61.49108939535515,,,,,,0,0
9028,-145.22115528646327,61.59592138290265,,,,,,0,0
9029,-145.1653203643332,61.70551038615172,,,,,,0,0
9218,-149.4449273011338,61.57062668917856,,,,,,0,0
9220,-149.44149330860225,61.58096868921176,,,,,,0,0
9221,-149.44166431189973,61.584985688932356,,,,,,0,0
9222,-149.4094813062601,61.57703869456157,,,,,,0,0
9223,-149.39612433355563,61.61399069449532,,,,,,0,0
9225,-149.44766444085505,61.76174067656133,,,,,,0,0
9226,-149.447661440482,61.76174067656133,,,,,,0,0
9227,-149.27877945255668,61.77645270365249,,,,,,0,0
9229,-149.17329185899763,60.94028277346614,,,,,,0,0
9230,-149.0469878218537,60.884548797628916,,,,,,0,0
9232,-149.2717260633038,61.23490173915295,,,,,,0,0
9234,-149.03824678923607,60.83630980193866,,,,,,0,0
9235,-148.97568977742822,60.81908181317408,,,,,,0,0
9236,-148.98719779449576,60.84434680993955,,,,,,0,0
9237,-148.86358075580887,60.786693833171014,,,,,,0,0
9239,-149.39206520790944,61.440261706440666,,,,,,0,0
9240,-149.40812820269372,61.43235370433926,,,,,,0,0
9242,-149.39727720623844,61.43734470571763,,,,,,0,0
9243,-149.38212821311978,61.446610707697666,,,,,,0,0
9244,-149.3775662141708,61.44901870806392,,,,,,0,0
9245,-149.36592021857055,61.45507270988232,,,,,,0,0
9246,-149.35728622201566,61.45870971067712,,,,,,0,0
9247,-149.3654922189484,61.45563170984591,,,,,,0,0
9248,-149.35794622144144,61.458741710678765,,,,,,0,0
9249,-149.2727232309984,61.47134572373768,,,,,,0,0
9250,-149.30011031549074,61.588513712150984,,,,,,0,0
9251,-149.37310630246566,61.57126470102109,,,,,,0,0
9252,-149.36883130267356,61.57096870169402,,,,,,0,0
9253,-149.35090130240337,61.570593704600455,,,,,,0,0
9254,-149.3680553019985,61.571090701969815,,,,,,0,0
9255,-149.3510873021762,61.570905704623776,,,,,,0,0
9256,-149.32791430091993,61.56843270872163,,,,,,0,0
9257,-149.30567629765238,61.56447271272804,,,,,,0,0
9258,-149.32294330081874,61.568975709545306,,,,,,0,0
9259,-149.30812829952606,61.5659197119393,,,,,,0,0
9260,-149.2751212971241,61.56272971779767,,,,,,0,0
9261,-149.24347932342388,61.5994307207784,,,,,,0,0
9262,-149.28024623073574,61.470392722617966,,,,,,0,0
9263,-149.25729523552553,61.47720872615338,,,,,,0,0
9264,-149.2614522326219,61.4730327254933,,,,,,0,0
9265,-149.26871123187033,61.472305724343016,,,,,,0,0
9266,-149.26935123300123,61.47394072419926,,,,,,0,0
9267,-149.23769623103448,61.47014772986995,,,,,,0,0
9268,-149.03305425470433,61.5017107612439,,,,,,0,0
9269,-149.2606272324414,61.473341725659296,,,,,,0,0
9270,-149.25939123235716,61.47297172614222,,,,,,0,0
9271,-149.25024924030572,61.48355372681993,,,,,,0,0
9272,-149.25082224059116,61.48355272670535,,,,,,0,0
9273,-149.24829324141956,61.485262726891136,,,,,,0,0
9274,-149.2443182474913,61.49300372736901,,,,,,0,0
9275,-149.24820824192906,61.48594172697722,,,,,,0,0
9276,-149.24494924660476,61.49283872725433,,,,,,0,0
9277,-149.25177228086937,61.53979572295018,,,,,,0,0
9278,-149.2585922958963,61.5604467206341,,,,,,0,0
9279,-149.26722729676766,61.562021719093565,,,,,,0,0
9280,-149.27747129709388,61.563002717528406,,,,,,0,0
9281,-149.26556329706122,61.56321971926432,,,,,,0,0
9473,-149.96818601337645,61.174186629349975,,,,,,0,0
9474,-149.94148201231775,61.17229163380416,,,,,,0,0
9475,-149.9681670131099,61.172991629370074,,,,Airport-Cargo Location,LAKE HOOD,0,0
9477,-149.96176701527554,61.176656630309765,,,,,,0,0
9480,-149.91748600424256,61.15919363845858,,,,,,0,0
9481,-149.94360101410547,61.173808633463054,,,,,,0,0
9484,-149.9236910290327,61.195276635027035,,,,,,0,0
9485,-150.0194631909787,61.42629660444396,,,,,,0,0
9486,-149.8029011933608,61.426039640109956,,,,,,0,0
9487,-149.92529425411692,61.51271361425179,,,,,,0,0
9488,-150.0900044730493,61.81691856711144,,,,,,0,0
9489,-150.05082260140293,61.989234562254524,,,,,,0,0
9490,-150.02225739707671,61.71207958509997,,,,,,0,0
9491,-149.80542134053363,61.63019662642666,,,,,,0,0
9492,-150.06219643082827,61.75828757554279,,,,,,0,0
9493,-150.0663064370522,61.76666657461292,,,,,,0,0
9494,-150.0646504341484,61.76329457502314,,,,,,0,0
9495,-150.04063843426454,61.762429579095546,,,,,,0,0
9496,-149.77844144259663,61.76910262179313,,,,,,0,0
9497,-150.7318598812158,62.372351423863435,,,,,,0,0
9498,-150.7031378741601,62.36353142934035,,,,,,0,0
9499,-150.6237798638328,62.34735944358655,,,,,,0,0
9500,-150.4720908462163,62.32046147038473,,,,,,0,0
9501,-150.3156918456825,62.3168764966641,,,,,,0,0
9502,-150.91417498664225,62.51388838391105,,,,,,0,0
9503,-150.23382784652964,62.31624651052239,,,,,,0,0
9504,-150.04518871379233,62.138076553552736,,,,,,0,0
9505,-150.25250287356383,62.35207250490154,,,,,,0,0
9506,-150.1338458476839,62.315889527122046,,,,,,0,0
9507,-150.23264304323004,62.569660493741374,,,,,,0,0
9508,-150.0541556098218,62.000084560963984,,,,,,0,0
9509,-150.0608356852938,62.10057255337334,,,,,,0,0
9510,-150.039782710803,62.134379554604045,,,,,,0,0
9511,-150.08679778662398,62.23496654014468,,,,,,0,0
9512,-150.078913833924,62.29643753726001,,,,,,0,0
9513,-150.02958374392028,62.17718455365496,,,,,,0,0
9514,-150.12301518729004,62.749859499871285,,,,,,0,0
9515,-149.7494483069202,62.892453552843264,,,,,,0,0
9516,-149.79137392719335,61.04657566631843,,,,,,0,0
9517,-149.78877892610288,61.04460266670441,,,,Inspection/Weigh Station,INSPECTION/WEIGH STATION,0,0
9518,-149.75290291399088,61.027186673990784,,,,,,0,0
9519,-149.5263788882313,60.98637171330694,,,,,,0,0
9520,-149.92183398406667,61.13025763978373,,,,,,0,0
9521,-149.90885698345605,61.13026664173596,,,,,,0,0
9522,-149.92187198909141,61.13750163937285,,,,,,0,0
9524,-149.90748498113274,61.12669664231297,,,,,,0,0
9525,-149.89492197900225,61.123216644456086,,,,,,0,0
9526,-149.90716298181576,61.12710964227053,,,,,,0,0
9527,-149.9069099838924,61.13028864196734,,,,,,0,0
9528,-149.90761498621896,61.13392064172041,,,,,,0,0
9529,-149.90878498438434,61.131170641539896,,,,,,0,0
9530,-149.90697098489008,61.13118864188548,,,,,,0,0
9531,-149.90729099084544,61.14049464125204,,,,,,0,0
9532,-149.90824798677883,61.134023641795956,,,,,,0,0
9533,-149.90787099529513,61.146389640682855,,,,,,0,0
9534,-149.90825998737273,61.13579164145615,,,,,,0,0
9535,-149.9089919894635,61.138006641209024,,,,,,0,0
9536,-149.90942499090514,61.13989964087953,,,,,,0,0
9730,-149.7784570508247,61.22423565687125,,,,,,0,0
9731,-149.77199205179468,61.2245386577936,,,,,,0,0
9732,-149.78479805180277,61.22483565589614,,,,,,0,0
9735,-149.77701205140136,61.2242906571969,,,,,,0,0
9736,-149.778486051137,61.22476265677814,,,,,,0,0
9737,-149.7784790514643,61.22503765673119,,,,,,0,0
9738,-149.778204052003,61.22492665710073,,,,,,0,0
9739,-149.77844605185237,61.22558765677832,,,,,,0,0
9740,-149.77844605275067,61.226299656925,,,,,,0,0
9741,-149.7785300560095,61.230606656441026,,,,,,0,0
9742,-149.7587100515855,61.22441866010639,,,,,,0,0
9743,-149.7701930514707,61.22477465833894,,,,,,0,0
9745,-149.75608405053288,61.22290966059641,,,,,,0,0
9746,-149.75318405164052,61.224438660905875,,,,,,0,0
9747,-149.75592505052424,61.22290966059641,,,,,,0,0
9748,-149.73768605315252,61.226058663552806,,,,,,0,0
9749,-149.7406490526924,61.225790662901005,,,,,,0,0
9750,-149.73370505308827,61.226939663887094,,,,,,0,0
9751,-149.73355605312534,61.225783664307116,,,,,,0,0
9753,-149.73180305283213,61.225809664389,,,,,,0,0
9754,-149.73355605312534,61.22674666397742,,,,,,0,0
9755,-149.72585605473432,61.22859666529507,,,,,,0,0
9756,-149.7335510540008,61.22750566409899,,,,,,0,0
9757,-149.73358305468616,61.22827066418407,,,,,,0,0
9758,-149.73426005472868,61.22851966376173,,,,,,0,0
9759,-149.73355105489912,61.22893566393664,,,,,,0,0
9760,-149.7336260552422,61.22986566397507,,,,,,0,0
9761,-149.7291920545431,61.22836766462895,,,,,,0,0
9762,-149.69261206238733,61.238592669831775,,,,,,0,0
9763,-149.72508405515555,61.229065665376375,,,,,,0,0
9764,-149.66601407061697,61.25065267344438,,,,,,0,0
9765,-149.69217506254432,61.23916867007419,,,,,,0,0
9767,-149.62488183970783,60.91768470172642,,,,,,0,0
9769,-149.45187887802732,60.97026072640834,,,,,,0,0
9770,-149.436273873121,60.96377872936194,,,,,,0,0
9771,-149.3544648508635,60.93011874474092,,,,,,0,0
9772,-149.65389107409243,61.25543167536578,,,,,,0,0
9773,-149.66504607121965,61.25139267376311,,,,,,0,0
9774,-149.65489307472328,61.255396675173486,,,,,,0,0
9775,-149.61101909483716,61.28341768035757,,,,Inspection/Weigh Station,INSPECTION/WEIGH STATION,0,0
9776,-149.5973460975107,61.286999682680154,,,,,,0,0
9777,-149.60803109518292,61.28448768080905,,,,,,0,0
9778,-149.60140709614421,61.286062681699406,,,,Inspection/Weigh Station,INSPECTION/WEIGH STATION,0,0
9779,-149.5903791010353,61.29258068312218,,,,,,0,0
9780,-149.59108410066688,61.2921276830677,,,,,,0,0
9781,-149.58849110551444,61.29898768318983,,,,,,0,0
9782,-149.58718810278808,61.29506968378801,,,,,,0,0
9783,-149.59140010372934,61.29559868283134,,,,,,0,0
9784,-149.5911331028673,61.295409683141,,,,,,0,0
9987,-149.5908591032309,61.29560768293202,,,,,,0,0
9988,-149.58854110304821,61.29548368323528,,,,,,0,0
9989,-149.58828310330534,61.29562768333822,,,,,,0,0
9990,-149.5880621033724,61.295464683280194,,,,,,0,0
9993,-149.58698610312172,61.2952866836418,,,,,,0,0
9994,-149.58605710318412,61.295084683919626,,,,,,0,0
9995,-149.5890021058756,61.29912968318282,,,,,,0,0
9996,-149.59113210304238,61.29566468293438,,,,,,0,0
9997,-149.57413511817913,61.31674468423614,,,,,,0,0
9998,-149.57779512054796,61.319065683747546,,,,,,0,0
9999,-149.5752571193589,61.318242683931935,,,,,,0,0
10000,-149.5784221221584,61.32195068336462,,,,,,0,0
10001,-149.57772112002982,61.318836683530186,,,,,,0,0
10002,-149.57592112077927,61.319696683838,,,,,,0,0
10003,-149.57365412065013,61.31935268430465,,,,,,0,0
10004,-149.57684911999362,61.319039683586816,,,,,,0,0
10005,-149.5738481208189,61.319642684136,,,,,,0,0
10006,-149.57172613392947,61.33904368344673,,,,,,0,0
10007,-149.57312312109582,61.31975268427699,,,,,,0,0
10008,-149.48026511549108,61.310637699949915,,,,,,0,0
10009,-149.57359313402551,61.338477682992846,,,,,,0,0
10010,-149.5549911400239,61.347170685399746,,,,,,0,0
10011,-149.39419109708044,61.2834447157364,,,,,,0,0
10012,-149.84603517165863,61.39575563487387,,,,,,0,0
10015,-149.834788268793,61.53135462784821,,,,,,0,0
10016,-149.81308328539092,61.55401562985179,,,,,,0,0
10017,-149.8013611944013,61.42657864020412,,,,,,0,0
10018,-149.7189632258637,61.46940965082873,,,,,,0,0
10019,-149.66832224682378,61.498650657424655,,,,,,0,0
10020,-149.72428030192813,61.57546464312323,,,,,,0,0
10021,-149.63632830780537,61.58255165724903,,,,,,0,0
10023,-149.77301132702843,61.61044363272132,,,,,,0,0
10025,-149.6745224377794,61.761611639450386,,,,,,0,0
10026,-149.55915013946503,61.345479685164364,,,,,,0,0
10027,-149.54027515104184,61.36260068709665,,,,,,0,0
10028,-149.60135927253344,61.5324666660293,,,,,,0,0
10029,-149.56699530830093,61.58192566873767,,,,,,0,0
10030,-149.59632124823057,61.49892066896064,,,,,,0,0
10031,-149.5463812686243,61.52724067566732,,,,,,0,0
10032,-149.53289928726318,61.55221967619578,,,,,,0,0
10033,-149.4810933073858,61.58006968263831,,,,,,0,0
10034,-149.54099615146532,61.362505686856004,,,,,,0,0
10035,-149.53010915771998,61.37195768785441,,,,,,0,0
10036,-149.530802157656,61.371376688153624,,,,,,0,0
10037,-149.47369117776654,61.39938869545355,,,,,,0,0
10038,-149.46263318162204,61.40354069688515,,,,,,0,0
10039,-149.47209317908067,61.40041869582149,,,,,,0,0
10040,-149.46310818109987,61.40365669716406,,,,,,0,0
10041,-149.44632518481876,61.40852969941241,,,,,,0,0
10042,-149.44698718479265,61.408623699221216,,,,,,0,0
10043,-149.43549518648325,61.4110987011569,,,,,,0,0
10044,-149.43641518709833,61.41104570110093,,,,,,0,0
10045,-149.42703619162717,61.41820470192158,,,,,,0,0
10046,-149.4274231921398,61.4183167020725,,,,,,0,0
10047,-149.42264619580058,61.42345870234634,,,,,,0,0
10048,-149.41566519997983,61.42916570315581,,,,,,0,0
10049,-149.4228651960837,61.42374170219748,,,,,,0,0
10242,-149.88325204419797,61.21659764050904,,,,,,0,0
10244,-149.85418797215684,61.112003651700725,,,,,,0,0
10245,-149.85202196961512,61.10895565238999,,,,,,0,0
10246,-149.84724596681266,61.10516965324558,,,,,,0,0
10247,-149.85359897197785,61.11193965201431,,,,,,0,0
10248,-149.8562359773927,61.11996665081846,,,,,,0,0
10249,-149.85196796918845,61.1084396522879,,,,,,0,0
10250,-149.85216296918213,61.10879865241924,,,,,,0,0
10251,-149.85187696985017,61.10883765249028,,,,,,0,0
10252,-149.85132297072963,61.110013652301525,,,,,,0,0
10254,-149.87112797957658,61.122977648392414,,,,,,0,0
10255,-149.87800797960662,61.12354964735855,,,,,,0,0
10259,-149.86370597922325,61.12308764961508,,,,,,0,0
10260,-149.85665597661895,61.119411650808125,,,,,,0,0
10261,-149.85777997924518,61.12308765048275,,,,,,0,0
10262,-149.86401999431396,61.14470364805882,,,,,,0,0
10263,-149.8563239790529,61.12308165070988,,,,,,0,0
