STFIP,PLFIP,NAME,ST,LAT,LON,POP,ALAND,AWATER,LSAD,FUNCSTAT,CBSA,ISCUS
50,20350,East Dorset CDP,VT,43.243724,-73.007515,296,2.223,0.012,57,S,,true
50,21700,East Middlebury CDP,VT,43.976586,-73.100235,426,0.731,0.015,57,S,,true
50,21850,East Montpelier CDP,VT,44.268422,-72.492691,107,0.23,0.008,57,S,,true
50,22300,East Poultney CDP,VT,43.525649,-73.215011,288,0.775,0.01,57,S,,true
50,24025,Enosburg Falls village,VT,44.910013,-72.801952,1356,3.544,0.101,47,A,,true
50,24400,Essex Junction village,VT,44.490288,-73.114121,10590,4.565,0.176,47,A,,true
50,24850,Fairfax CDP,VT,44.671277,-73.009271,865,1.893,0.066,57,S,,true
50,25450,Fair Haven CDP,VT,43.592783,-73.268898,2225,2.806,0.029,57,S,,true
50,25600,Fairlee CDP,VT,43.893818,-72.159137,198,0.592,0.039,57,S,,true
50,27925,Gilman CDP,VT,44.413981,-71.712284,238,0.443,0.061,57,S,,true
50,28000,Glover CDP,VT,44.707108,-72.199329,256,1.75,0.0,57,S,,true
50,28825,Grafton CDP,VT,43.170735,-72.60853,49,0.129,0.0,57,S,,true
50,29425,Graniteville CDP,VT,44.145848,-72.481395,717,1.691,0.024,57,S,,true
50,30100,Greensboro CDP,VT,44.580657,-72.315383,156,2.592,1.229,57,S,,true
50,30325,Greensboro Bend CDP,VT,44.561395,-72.265645,237,2.237,0.018,57,S,,true
50,30475,Groton CDP,VT,44.218914,-72.201098,419,2.196,0.028,57,S,,true
50,31600,Hanksville CDP,VT,44.253368,-72.96089,62,0.138,0.0,57,S,,true
50,31750,Hardwick CDP,VT,44.496963,-72.364454,1269,1.438,0.017,57,S,,true
50,32050,Harmonyville CDP,VT,43.03883,-72.667688,92,0.328,0.003,57,S,,true
50,32205,Hartford Village CDP,VT,43.666743,-72.33779,754,1.169,0.068,57,S,,true
50,32350,Hartland CDP,VT,43.542639,-72.401149,379,1.087,0.002,57,S,,true
50,33175,Highgate Center CDP,VT,44.934919,-73.038471,361,0.664,0.027,57,S,,true
50,33325,Highgate Springs CDP,VT,44.978326,-73.105629,77,0.29,0.074,57,S,,true
50,33400,Hinesburg CDP,VT,44.333146,-73.109207,872,1.242,0.001,57,S,,true
50,34525,Huntington CDP,VT,44.326403,-72.989362,535,0.822,0.031,57,S,,true
50,34675,Huntington Center CDP,VT,44.296076,-72.964853,156,0.302,0.002,57,S,,true
50,34975,Hyde Park village,VT,44.599081,-72.608364,410,1.146,0.004,47,A,,true
50,35500,Irasburg CDP,VT,44.800772,-72.290572,159,0.982,0.016,57,S,,true
50,35725,Island Pond CDP,VT,44.814026,-71.885546,750,4.168,0.383,57,S,,true
50,36025,Jacksonville village,VT,42.79403,-72.815564,213,1.138,0.025,47,A,,true
50,36100,Jamaica CDP,VT,43.094867,-72.774359,174,0.764,0.011,57,S,,true
50,36475,Jeffersonville village,VT,44.64659,-72.826096,750,0.776,0.026,47,A,,true
50,36625,Jericho village,VT,44.502675,-72.990293,1333,1.391,0.007,47,I,,true
50,37000,Johnson village,VT,44.636968,-72.678702,1332,1.167,0.052,47,A,,true
50,37750,Killington Village CDP,VT,43.650545,-72.778421,861,6.023,0.068,57,S,,true
50,40000,Lincoln CDP,VT,44.102714,-72.99377,266,2.36,0.027,57,S,,true
50,40150,Londonderry CDP,VT,43.230113,-72.807969,180,0.357,0.019,57,S,,true
50,40450,Lowell CDP,VT,44.793476,-72.432757,254,2.878,0.004,57,S,,true
50,41200,Ludlow village,VT,43.401856,-72.699211,773,1.338,0.021,47,A,,true
50,41350,Lunenburg CDP,VT,44.453063,-71.674197,234,2.539,0.001,57,S,,true
50,41650,Lyndon CDP,VT,44.5153,-72.013476,203,0.261,0.0,57,S,,true
50,41800,Lyndon Center CDP,VT,44.540565,-72.015502,187,0.379,0.015,57,S,,true
50,41950,Lyndonville village,VT,44.534969,-72.000649,1136,0.708,0.027,47,A,,true
50,42700,Manchester village,VT,43.160037,-73.067098,783,3.536,0.029,47,A,,true
50,42925,Manchester Center CDP,VT,43.188397,-73.035178,2145,4.626,0.016,57,S,,true
50,43525,Marshfield village,VT,44.353357,-72.349726,229,0.258,0.009,47,A,,true
50,44275,Middlebury CDP,VT,44.007904,-73.157609,7304,14.168,0.201,57,S,,true
50,44725,Middletown Springs CDP,VT,43.486571,-73.123088,194,0.692,0.0,57,S,,true
50,45175,Milton CDP,VT,44.630376,-73.12244,3804,3.115,0.168,57,S,,true
50,46000,Montpelier,VT,44.266448,-72.571524,8074,10.058,0.193,25,A,,true
50,46825,Morrisville village,VT,44.557227,-72.589969,2086,1.956,0.069,47,A,,true
50,48100,Newbury village,VT,44.080827,-72.057719,447,4.965,0.118,47,A,,true
50,48325,Newfane village,VT,42.987414,-72.655889,87,0.176,0.0,47,A,,true
50,48550,New Haven CDP,VT,44.133023,-73.14537,245,2.673,0.003,57,S,,true
50,48850,Newport,VT,44.936909,-72.211207,4455,5.86,1.771,25,A,,true
50,49000,Newport Center CDP,VT,44.95244,-72.306113,231,0.395,0.004,57,S,,true
50,49075,North Bennington village,VT,42.920552,-73.24093,1716,1.873,0.027,47,A,,true
50,49450,North Clarendon CDP,VT,43.571208,-72.968459,395,1.333,0.004,57,S,,true
50,50200,Northfield CDP,VT,44.144083,-72.657221,3757,2.24,0.044,57,S,,true
50,50500,North Hartland CDP,VT,43.596986,-72.359722,321,1.003,0.023,57,S,,true
50,50725,North Hyde Park CDP,VT,44.664216,-72.588854,403,2.753,0.025,57,S,,true
50,51325,North Pownal CDP,VT,42.798559,-73.25732,303,1.189,0.021,57,S,,true
50,51925,North Springfield CDP,VT,43.329745,-72.533908,694,1.227,0.024,57,S,,true
50,52075,North Troy village,VT,44.996327,-72.403506,631,1.874,0.045,47,A,,true
50,52375,North Westminster CDP,VT,43.122295,-72.456489,262,0.475,0.015,57,S,,true
50,52825,Norwich CDP,VT,43.718016,-72.30566,905,1.453,0.001,57,S,,true
50,53125,Old Bennington village,VT,42.884855,-73.214297,156,0.368,0.0,47,A,,true
50,53575,Orleans village,VT,44.80877,-72.199501,788,0.884,0.033,47,A,,true
50,54175,Pawlet CDP,VT,43.347805,-73.174078,194,2.449,0.001,57,S,,true
50,54325,Peacham CDP,VT,44.32958,-72.172452,147,1.541,0.0,57,S,,true
50,54850,Perkinsville village,VT,43.371285,-72.514373,108,0.182,0.008,47,A,,true
50,55525,Pittsford CDP,VT,43.711157,-73.026142,805,1.968,0.007,57,S,,true
50,55750,Plainfield CDP,VT,44.28094,-72.431848,424,0.47,0.005,57,S,,true
50,56800,Poultney village,VT,43.517815,-73.235967,1079,0.629,0.006,47,A,,true
50,56950,Pownal CDP,VT,42.765345,-73.234162,548,0.513,0.006,57,S,,true
50,57100,Pownal Center CDP,VT,42.79766,-73.221503,437,1.557,0.0,57,S,,true
50,57246,Proctor CDP,VT,43.668309,-73.039726,1565,3.405,0.05,57,S,,true
50,57400,Proctorsville CDP,VT,43.38095,-72.641852,451,0.792,0.024,57,S,,true
50,57625,Putney CDP,VT,42.971324,-72.527696,571,1.402,0.003,57,S,,true
50,57775,Quechee CDP,VT,43.64451,-72.418975,831,1.852,0.085,57,S,,true
50,58000,Randolph CDP,VT,43.926347,-72.666361,2083,4.485,0.041,57,S,,true
50,58525,Readsboro CDP,VT,42.765556,-72.952062,297,1.229,0.01,57,S,,true
50,59050,Richford CDP,VT,44.994017,-72.669446,1304,1.058,0.047,57,S,,true
50,59200,Richmond CDP,VT,44.405349,-72.997153,853,1.147,0.091,57,S,,true
50,60025,Rochester CDP,VT,43.870387,-72.803593,321,0.634,0.013,57,S,,true
50,61675,St. Albans,VT,44.811538,-73.084462,6877,1.956,0.002,25,A,,true
50,62046,St. George CDP,VT,44.379745,-73.131557,498,0.899,0.0,57,S,,true
50,62125,St. Johnsbury CDP,VT,44.430445,-72.008582,5994,12.847,0.225,57,S,,true
50,62950,Saxtons River village,VT,43.139367,-72.511138,479,0.469,0.017,47,A,,true
50,64000,Sheffield CDP,VT,44.596085,-72.115177,186,0.643,0.006,57,S,,true
50,64225,Shelburne CDP,VT,44.390452,-73.217992,6178,7.132,0.614,57,S,,true
50,66025,South Barre CDP,VT,44.160691,-72.502255,1193,1.961,0.003,57,S,,true
50,66925,South Hero CDP,VT,44.648408,-73.301322,225,1.078,0.343,57,S,,true
50,67150,South Lincoln CDP,VT,44.059925,-72.974529,251,2.376,0.031,57,S,,true
50,67225,South Londonderry CDP,VT,43.191434,-72.808258,147,0.622,0.02,57,S,,true
50,68050,South Royalton CDP,VT,43.807051,-72.512259,654,1.11,0.071,57,S,,true
50,68200,South Shaftsbury CDP,VT,42.9406,-73.194627,681,2.241,0.003,57,S,,true
50,69250,South Woodstock CDP,VT,43.560217,-72.527025,109,0.922,0.001,57,S,,true
50,69475,Springfield CDP,VT,43.296641,-72.48187,4189,3.342,0.101,57,S,,true
50,69700,Stamford CDP,VT,42.754844,-73.060965,467,5.358,0.002,57,S,,true
50,70450,Stowe CDP,VT,44.467241,-72.68377,616,0.815,0.008,57,S,,true
50,70825,Stratton Mountain CDP,VT,43.116202,-72.905312,335,2.627,0.03,57,S,,true
50,71500,Sutton CDP,VT,44.630091,-72.031527,153,1.779,0.0,57,S,,true
50,71650,Swanton village,VT,44.924538,-73.119353,2328,0.762,0.031,47,A,,true
50,73225,Townshend CDP,VT,43.049461,-72.670371,199,0.349,0.0,57,S,,true
50,73450,Troy CDP,VT,44.911097,-72.401641,261,0.928,0.024,57,S,,true
50,74050,Underhill Center CDP,VT,44.50805,-72.89874,142,0.214,0.0,57,S,,true
50,74125,Underhill Flats CDP,VT,44.523257,-72.94623,643,0.748,0.0,57,S,,true
50,74650,Vergennes,VT,44.16766,-73.255316,2553,2.456,0.077,25,A,,true
50,75250,Waitsfield CDP,VT,44.183349,-72.834513,330,0.64,0.015,57,S,,true
50,75850,Wallingford CDP,VT,43.472663,-72.965999,818,1.659,0.014,57,S,,true
50,76150,Wardsboro CDP,VT,43.043815,-72.788421,70,0.111,0.005,57,S,,true
50,76900,Waterbury CDP,VT,44.336415,-72.749053,1897,1.294,0.028,57,S,,true
50,77050,Waterbury Center CDP,VT,44.377996,-72.72082,390,0.434,0.0,57,S,,true
50,77800,Websterville CDP,VT,44.157314,-72.477642,570,1.989,0.046,57,S,,true
50,77875,Wells CDP,VT,43.418682,-73.212275,386,0.793,0.015,57,S,,true
50,78025,Wells River village,VT,44.156476,-72.067979,431,1.89,0.037,47,A,,true
50,78850,West Brattleboro CDP,VT,42.856521,-72.600362,2803,1.635,0.006,57,S,,true
50,79150,West Burke village,VT,44.643829,-71.979303,281,0.474,0.001,47,A,,true
50,79335,West Charlotte CDP,VT,44.307358,-73.257249,169,0.703,0.003,57,S,,true
50,79750,West Dummerston CDP,VT,42.929804,-72.612833,77,0.129,0.0,57,S,,true
50,80275,Westford CDP,VT,44.603324,-73.015994,99,1.123,0.029,57,S,,true
50,81325,Westminster village,VT,43.078539,-72.454315,287,1.364,0.006,47,A,,true
50,81925,Weston CDP,VT,43.290815,-72.790388,77,0.177,0.001,57,S,,true
50,82150,West Pawlet CDP,VT,43.355417,-73.247416,220,0.428,0.002,57,S,,true
50,82375,West Rutland CDP,VT,43.596686,-73.042958,1898,3.682,0.019,57,S,,true
50,83125,West Woodstock CDP,VT,43.610338,-72.552451,401,0.845,0.056,57,S,,true
50,83575,White River Junction CDP,VT,43.650026,-72.329173,2532,2.337,0.042,57,S,,true
50,83875,Whitingham CDP,VT,42.789194,-72.883349,91,0.162,0.0,57,S,,true
50,84025,Wilder CDP,VT,43.677681,-72.320418,3071,2.557,0.009,57,S,,true
50,84100,Williamstown CDP,VT,44.117656,-72.550642,1264,3.361,0.006,57,S,,true
50,84625,Wilmington CDP,VT,42.869334,-72.861064,439,1.083,0.015,57,S,,true
50,85000,Windsor CDP,VT,43.479211,-72.39066,2139,1.232,0.108,57,S,,true
50,85150,Winooski,VT,44.495587,-73.184857,7997,1.404,0.109,25,A,,true
50,85300,Wolcott CDP,VT,44.551809,-72.470074,176,0.893,0.038,57,S,,true
50,85900,Woodstock village,VT,43.62344,-72.513003,900,1.18,0.033,47,A,,true
50,86050,Worcester CDP,VT,44.370033,-72.550149,120,0.121,0.004,57,S,,true
51,110,Abbs Valley CDP,VA,37.235392,-81.460147,299,2.271,0.005,57,S,,true
51,148,Abingdon,VA,36.706665,-81.971627,8376,8.045,0.008,43,A,,true
51,180,Accomac,VA,37.719561,-75.667784,519,0.408,0.001,43,A,,true
51,468,Adwolf CDP,VA,36.798026,-81.593646,1658,9.223,0.016,57,S,,true
51,484,Afton CDP,VA,38.022164,-78.833445,313,2.252,0.009,57,S,,true
51,724,Alberta,VA,36.854006,-77.893986,302,2.134,0.013,43,A,,true
51,772,Aldie CDP,VA,38.97612,-77.647985,70,0.242,0.005,57,S,,true
51,1240,Allison Gap CDP,VA,36.899778,-81.786853,610,2.628,0.0,57,S,,true
51,1256,Allisonia CDP,VA,36.936866,-80.718793,111,3.296,0.113,57,S,,true
51,1528,Altavista,VA,37.123438,-79.283378,3378,5.129,0.113,43,A,,true
51,1640,Amelia Court House CDP,VA,37.335858,-77.986639,965,3.767,0.008,57,S,,true
51,1672,Amherst,VA,37.581894,-79.051995,2110,4.902,0.021,43,A,,true
51,1752,Amonate CDP,VA,37.190597,-81.640566,59,0.314,0.0,57,S,,true
51,1912,Annandale CDP,VA,38.832801,-77.196229,43363,7.848,0.012,57,S,,true
51,2040,Appalachia,VA,36.912716,-82.795003,1432,2.284,0.022,43,A,,true
51,2064,Apple Mountain Lake CDP,VA,38.926685,-78.105138,1400,1.716,0.01,57,S,,true
51,2072,Appomattox,VA,37.358738,-78.826446,1919,2.221,0.003,43,A,,true
51,2112,Aquia Harbour CDP,VA,38.459234,-77.380104,6836,2.844,0.269,57,S,,true
51,2248,Arcola CDP,VA,38.944426,-77.534083,2412,2.285,0.022,57,S,,true
51,3208,Arrington CDP,VA,37.678696,-78.894759,718,10.414,0.065,57,S,,true
51,3320,Ashburn CDP,VA,39.027296,-77.471322,46349,15.295,0.254,57,S,,true
51,3368,Ashland,VA,37.760417,-77.472414,7565,7.198,0.03,43,A,,true
51,3512,Atkins CDP,VA,36.866981,-81.398577,1121,6.198,0.002,57,S,,true
51,3528,Atlantic CDP,VA,37.903366,-75.506367,808,5.899,0.232,57,S,,true
51,3608,Augusta Springs CDP,VA,38.102962,-79.336345,236,3.749,0.001,57,S,,true
51,3656,Austinville CDP,VA,36.851018,-80.914507,119,0.113,0.0,57,S,,true
51,4088,Bailey's Crossroads CDP,VA,38.848262,-77.131959,24749,2.051,0.0,57,S,,true
51,4392,Barboursville CDP,VA,38.169924,-78.283603,177,2.24,0.006,57,S,,true
51,4856,Baskerville CDP,VA,36.684407,-78.273196,120,2.144,0.0,57,S,,true
51,4872,Bassett CDP,VA,36.761517,-79.986551,1028,3.455,0.0,57,S,,true
51,4904,Bastian CDP,VA,37.153528,-81.152495,343,1.175,0.0,57,S,,true
51,4920,Basye CDP,VA,38.809424,-78.769485,1374,8.706,0.092,57,S,,true
51,5200,Bayside CDP,VA,37.754788,-75.712852,107,1.686,0.0,57,S,,true
51,5256,Baywood CDP,VA,36.621889,-81.008466,414,3.195,0.002,57,S,,true
51,5336,Bealeton CDP,VA,38.583009,-77.778763,5882,5.51,0.013,57,S,,true
51,5544,Bedford,VA,37.336272,-79.517716,6657,8.723,0.028,43,A,,true
51,5912,Belle Haven,VA,37.554653,-75.823838,543,1.531,0.084,43,A,,true
51,5928,Belle Haven CDP,VA,38.777325,-77.057438,6851,1.981,0.876,57,S,,true
51,6216,Bellwood CDP,VA,37.406041,-77.436335,7678,5.797,0.0,57,S,,true
51,6275,Belmont CDP,VA,39.065619,-77.498473,10268,2.702,0.033,57,S,,true
51,6336,Belmont Estates CDP,VA,38.446449,-78.922783,1263,0.664,0.0,57,S,,true
51,6424,Belspring CDP,VA,37.195413,-80.612423,204,0.957,0.004,57,S,,true
51,6512,Belview CDP,VA,37.166762,-80.509706,1128,1.768,0.005,57,S,,true
51,6712,Benns Church CDP,VA,36.936894,-76.58469,1453,4.104,0.08,57,S,,true
51,6728,Bensley CDP,VA,37.447493,-77.445608,5971,2.875,0.024,57,S,,true
51,6968,Berryville,VA,39.149927,-77.983188,4574,2.269,0.001,43,A,,true
51,7160,Bethel Manor CDP,VA,37.097363,-76.424632,4540,0.505,0.1,57,S,,true
51,7400,Big Island CDP,VA,37.533422,-79.363186,300,0.823,0.007,57,S,,true
51,7448,Big Rock CDP,VA,37.35256,-82.18734,199,0.462,0.027,57,S,,true
51,7480,Big Stone Gap,VA,36.862082,-82.776905,5254,4.935,0.092,43,A,,true
51,7484,Big Stone Gap East CDP,VA,36.879269,-82.743346,687,0.479,0.001,57,S,,true
51,7832,Blackstone,VA,37.081822,-78.002812,3352,4.495,0.018,43,A,,true
51,7944,Blairs CDP,VA,36.699268,-79.37891,841,3.475,0.047,57,S,,true
51,7976,Bland CDP,VA,37.099492,-81.115765,383,2.068,0.0,57,S,,true
51,8120,Bloxom,VA,37.829241,-75.621437,387,0.333,0.0,43,A,,true
51,8152,Bluefield,VA,37.235225,-81.274659,5096,9.495,0.005,43,A,,true
51,8200,Blue Ridge CDP,VA,37.379843,-79.822204,3185,6.087,0.001,57,S,,true
51,8264,Blue Ridge Shores CDP,VA,38.107114,-78.022692,801,1.371,0.431,57,S,,true
51,8320,Bobtown CDP,VA,37.649248,-75.799872,267,3.578,0.0,57,S,,true
51,8376,Boissevain CDP,VA,37.275703,-81.385616,457,2.132,0.0,57,S,,true
51,8472,Bon Air CDP,VA,37.516984,-77.570309,18022,8.369,0.031,57,S,,true
51,8584,Boones Mill,VA,37.115562,-79.951414,259,0.739,0.0,43,A,,true
51,8675,Boston CDP,VA,37.603856,-75.843711,454,2.564,0.0,57,S,,true
51,8708,Boswell's Corner CDP,VA,38.503705,-77.372135,1656,1.024,0.003,57,S,,true
51,8888,Bowling Green,VA,38.053331,-77.347528,1168,1.604,0.024,43,A,,true
51,8984,Boyce,VA,39.093223,-78.060108,749,0.367,0.0,43,A,,true
51,9016,Boydton,VA,36.66606,-78.390727,302,0.82,0.0,43,A,,true
51,9032,Boykins,VA,36.577825,-77.198919,516,0.694,0.0,43,A,,true
51,9064,Bracey CDP,VA,36.581233,-78.113798,1372,13.005,1.969,57,S,,true
51,9072,Braddock CDP,VA,38.831875,-77.355031,6549,6.377,0.031,57,S,,true
51,9188,Brambleton CDP,VA,38.980243,-77.532796,23486,5.755,0.051,57,S,,true
51,9208,Branchville,VA,36.569793,-77.250096,118,0.427,0.0,43,A,,true
51,9248,Brandermill CDP,VA,37.433992,-77.650583,13730,6.164,1.098,57,S,,true
51,9352,Brandy Station CDP,VA,38.495045,-77.889951,191,0.66,0.001,57,S,,true
51,9400,Breaks CDP,VA,37.300654,-82.279194,144,1.329,0.004,57,S,,true
51,9656,Bridgewater,VA,38.388491,-78.964452,6596,2.519,0.005,43,A,,true
51,9752,Brightwood CDP,VA,38.413954,-78.184695,1064,4.978,0.008,57,S,,true
51,9816,Bristol,VA,36.616954,-82.157564,17219,12.871,0.124,25,A,,true
51,9952,Broadlands CDP,VA,39.013635,-77.516983,14021,3.233,0.016,57,S,,true
51,10040,Broadway,VA,38.608485,-78.801366,4170,2.375,0.026,43,A,,true
51,10072,Brodnax,VA,36.702953,-78.031937,283,0.705,0.007,43,A,,true
51,10296,Brookneal,VA,37.047841,-78.953936,1090,3.495,0.097,43,A,,true
51,10568,Brucetown CDP,VA,39.250674,-78.060935,274,0.566,0.0,57,S,,true
51,10744,Buchanan,VA,37.520854,-79.691059,1196,2.169,0.046,43,A,,true
51,10776,Buckhall CDP,VA,38.715561,-77.447008,20420,19.701,0.603,57,S,,true
51,10856,Buckingham Courthouse CDP,VA,37.55589,-78.55138,129,1.115,0.006,57,S,,true
51,11032,Buena Vista,VA,37.729345,-79.358134,6641,6.438,0.085,25,A,,true
51,11224,Bull Run CDP,VA,38.83975,-77.489757,6972,14.423,0.63,57,S,,true
51,11230,Bull Run CDP,VA,38.780099,-77.520418,16794,2.609,0.033,57,S,,true
51,11245,Bull Run Mountain Estates CDP,VA,38.90919,-77.666676,1220,1.76,0.001,57,S,,true
51,11464,Burke CDP,VA,38.777716,-77.262594,42312,8.608,0.106,57,S,,true
51,11470,Burke Centre CDP,VA,38.791183,-77.300574,17518,3.133,0.042,57,S,,true
51,11560,Burkeville,VA,37.187905,-78.194413,417,1.001,0.007,43,A,,true
51,12136,Callaghan CDP,VA,37.809824,-80.089009,203,1.514,0.019,57,S,,true
51,12264,Calverton CDP,VA,38.635169,-77.666433,279,4.587,0.026,57,S,,true
51,12472,Camp Barrett CDP,VA,38.51861,-77.437652,1140,6.86,0.206,57,S,,true
51,12590,Camptown CDP,VA,36.685887,-76.894742,718,6.075,0.264,57,S,,true
51,12600,Cana CDP,VA,36.580614,-80.667889,1243,7.928,0.015,57,S,,true
51,12808,Cape Charles,VA,37.249726,-76.014156,1178,3.553,0.063,43,A,,true
51,12904,Capron,VA,36.709329,-77.201281,141,0.165,0.0,43,A,,true
51,12915,Captains Cove CDP,VA,37.996297,-75.425918,1544,2.953,0.133,57,S,,true
51,13160,Carrollton CDP,VA,36.940627,-76.521072,7498,6.539,0.066,57,S,,true
51,13192,Carrsville CDP,VA,36.704097,-76.839133,346,3.202,0.017,57,S,,true
51,13403,Cascades CDP,VA,39.047538,-77.386847,12366,3.686,0.062,57,S,,true
51,13512,Castlewood CDP,VA,36.880139,-82.295326,1704,7.202,0.016,57,S,,true
51,13624,Catlett CDP,VA,38.656381,-77.628856,331,3.216,0.026,57,S,,true
51,13635,Cats Bridge CDP,VA,37.547717,-75.783285,184,3.171,0.087,57,S,,true
51,13720,Cave Spring CDP,VA,37.22691,-80.00688,26755,11.936,0.016,57,S,,true
51,13784,Cedar Bluff,VA,37.086956,-81.763725,1069,2.09,0.038,43,A,,true
51,14312,Central Garage CDP,VA,37.74729,-77.125124,1810,4.818,0.039,57,S,,true
51,14440,Centreville CDP,VA,38.84065,-77.438462,73518,11.937,0.114,57,S,,true
51,14544,Chamberlayne CDP,VA,37.627375,-77.428188,5581,3.347,0.32,57,S,,true
51,14744,Chantilly CDP,VA,38.88918,-77.442088,24301,12.002,0.123,57,S,,true
51,14904,Charles City CDP,VA,37.348306,-77.062955,104,2.702,0.046,57,S,,true
51,14952,Charlotte Court House,VA,37.056247,-78.637687,505,3.963,0.0,43,A,,true
51,14984,Chase City,VA,36.799844,-78.460951,2053,2.187,0.0,43,A,,true
51,14995,Chase Crossing CDP,VA,37.760332,-75.6657,335,0.828,0.0,57,S,,true
51,15000,Chatham,VA,36.811853,-79.400122,1232,2.029,0.002,43,A,,true
51,15048,Chatmoss CDP,VA,36.676678,-79.808442,1671,5.357,0.02,57,S,,true
51,15112,Cheriton,VA,37.294377,-75.965567,486,1.088,0.006,43,A,,true
51,15176,Cherry Hill CDP,VA,38.567372,-77.286267,23683,7.803,1.391,57,S,,true
51,16096,Chester CDP,VA,37.352045,-77.433695,23414,13.16,0.118,57,S,,true
51,16240,Chester Gap CDP,VA,38.850113,-78.131581,894,2.081,0.001,57,S,,true
51,16480,Chilhowie,VA,36.800173,-81.682913,1654,2.534,0.038,43,A,,true
51,16512,Chincoteague,VA,37.949305,-75.352582,3344,9.26,28.22,43,A,,true
51,16736,Churchville CDP,VA,38.22466,-79.161389,195,0.381,0.009,57,S,,true
51,16880,Claremont,VA,37.227296,-76.966564,305,2.539,0.0,43,A,,true
51,16992,Clarksville,VA,36.618228,-78.564526,1300,2.911,0.038,43,A,,true
51,17120,Claypool Hill CDP,VA,37.064729,-81.749996,1699,5.496,0.022,57,S,,true
51,17296,Cleveland,VA,36.943669,-82.152632,136,0.126,0.011,43,A,,true
51,17376,Clifton,VA,38.780128,-77.38599,243,0.245,0.004,43,A,,true
51,17424,Cliftondale Park CDP,VA,37.824938,-79.798136,266,0.241,0.0,57,S,,true
51,17440,Clifton Forge,VA,37.82332,-79.825194,3555,3.021,0.06,43,A,,true
51,17504,Clinchco,VA,37.157398,-82.354462,244,2.793,0.033,43,A,,true
51,17536,Clinchport,VA,36.680024,-82.74416,64,0.667,0.029,43,A,,true
51,17552,Clintwood,VA,37.152994,-82.459892,1377,2.08,0.003,43,A,,true
51,17632,Clover CDP,VA,36.84024,-78.721854,366,7.013,0.008,57,S,,true
51,17680,Cloverdale CDP,VA,37.356145,-79.903579,3410,3.099,0.016,57,S,,true
51,17776,Cluster Springs CDP,VA,36.604519,-78.923099,718,8.579,0.03,57,S,,true
51,17952,Coeburn,VA,36.945648,-82.470398,1598,1.95,0.004,43,A,,true
51,18352,Collinsville CDP,VA,36.72102,-79.911638,7380,7.857,0.023,57,S,,true
51,18400,Colonial Beach,VA,38.264407,-76.993729,3908,2.448,0.334,43,A,,true
51,18448,Colonial Heights,VA,37.261685,-77.396804,18170,7.519,0.274,25,A,,true
51,18624,Columbia CDP,VA,37.753843,-78.163369,72,0.143,0.0,57,S,,true
51,18880,Concord CDP,VA,37.34484,-78.982889,1557,5.589,0.018,57,S,,true
51,19560,Countryside CDP,VA,39.052202,-77.412414,10418,2.567,0.015,57,S,,true
51,19571,County Center CDP,VA,38.692745,-77.355599,3787,2.019,0.008,57,S,,true
51,19600,Courtland,VA,36.71226,-77.061957,1295,0.917,0.0,43,A,,true
51,19728,Covington,VA,37.78106,-79.985434,5737,5.469,0.201,25,A,,true
51,19904,Craigsville,VA,38.086525,-79.390787,899,2.067,0.0,43,A,,true
51,20160,Crewe,VA,37.180994,-78.130407,2262,2.014,0.002,43,A,,true
51,20240,Crimora CDP,VA,38.161665,-78.843844,2219,3.033,0.005,57,S,,true
51,20436,Crosspointe CDP,VA,38.72498,-77.263232,5722,2.211,0.016,57,S,,true
51,20560,Crozet CDP,VA,38.06492,-78.69696,9224,4.418,0.027,57,S,,true
51,20752,Culpeper,VA,38.470292,-77.999764,20062,7.279,0.042,43,A,,true
51,20768,Cumberland CDP,VA,37.498721,-78.257515,365,4.166,0.021,57,S,,true
51,21008,Dahlgren CDP,VA,38.341976,-77.064267,2946,2.675,0.098,57,S,,true
51,21016,Dahlgren Center CDP,VA,38.33631,-77.028454,724,4.099,0.199,57,S,,true
51,21088,Dale City CDP,VA,38.649812,-77.345941,72088,14.24,0.014,57,S,,true
