STFIP,COFIP,NAME,ST,LON,LAT,POP,ALAND,AWATER,CBSA
40,95,Marshall,OK,-96.749333,34.01809,15312,371.49,55.491,
40,97,Mayes,OK,-95.243222,36.292233,39046,655.395,28.145,
40,99,Murray,OK,-97.027691,34.507083,13904,416.375,8.769,
40,103,Noble,OK,-97.233088,36.324096,10924,731.711,10.851,
40,105,Nowata,OK,-95.635237,36.774995,9320,565.817,15.021,
40,107,Okfuskee,OK,-96.337952,35.451094,11310,618.458,10.29,
40,127,Pushmataha,OK,-95.482036,34.327826,10812,1395.537,27.026,
40,129,Roger Mills,OK,-99.659405,35.628485,3442,1141.135,5.285,
40,133,Seminole,OK,-96.631163,35.186227,23556,632.833,7.693,
40,141,Tillman,OK,-98.971119,34.382478,6968,871.134,8.068,
40,151,Woods,OK,-98.708062,36.767497,8624,1286.482,3.506,
41,21,Gilliam,OR,-120.197022,45.449592,1995,1204.721,18.114,
41,23,Grant,OR,-119.003559,44.451525,7233,4527.792,0.731,
41,25,Harney,OR,-118.986891,43.521602,7495,10134.438,93.27,
41,37,Lake,OR,-120.476422,42.478434,8160,8138.61,219.495,
41,55,Sherman,OR,-120.72146,45.518367,1870,823.614,7.574,
41,57,Tillamook,OR,-123.858484,45.469525,27390,1102.369,230.039,
41,63,Wallowa,OR,-117.305634,45.443336,7391,3145.897,5.479,
41,69,Wheeler,OR,-120.088844,44.837096,1451,1716.021,0.479,
42,9,Bedford,PA,-78.476925,40.054295,47577,1012.241,4.635,
42,23,Cameron,PA,-78.23879,41.502354,4547,396.233,2.183,
42,31,Clarion,PA,-79.429465,41.182373,37241,600.835,9.008,
42,53,Forest,PA,-79.223165,41.487078,6973,427.259,3.232,
42,57,Fulton,PA,-78.08615,39.918305,14556,437.551,0.504,
42,59,Greene,PA,-80.113513,39.876907,35954,575.932,2.045,
42,65,Jefferson,PA,-78.964273,41.085869,44492,652.435,4.365,
42,67,Juniata,PA,-77.327685,40.573028,23509,391.391,2.125,
42,105,Potter,PA,-77.935838,41.823262,16396,1081.249,0.216,
42,113,Sullivan,PA,-76.492908,41.469615,5840,449.939,2.555,
42,115,Susquehanna,PA,-75.76923,41.823092,38434,823.498,8.643,
42,117,Tioga,PA,-77.211057,41.814804,41045,1133.805,3.197,
42,127,Wayne,PA,-75.307606,41.539728,51155,725.769,25.014,
45,5,Allendale,SC,-81.291327,32.997052,8039,408.095,4.322,
45,9,Bamberg,SC,-81.072226,33.267569,13311,393.367,2.195,
45,11,Barnwell,SC,-81.356749,33.294536,20589,548.379,8.883,
45,25,Chesterfield,SC,-80.149834,34.681114,43273,798.986,6.666,
45,27,Clarendon,SC,-80.207955,33.686186,31144,607.206,88.455,
45,29,Colleton,SC,-80.646921,32.90881,38604,1056.504,76.782,
45,33,Dillon,SC,-79.361598,34.39479,28292,405.067,1.754,
45,49,Hampton,SC,-81.116415,32.801597,18561,559.975,2.731,
45,61,Lee,SC,-80.266874,34.183585,16531,410.184,1.048,
45,65,McCormick,SC,-82.297749,33.879301,9526,358.866,34.74,
45,67,Marion,SC,-79.340476,34.166085,29183,489.372,4.795,
45,69,Marlboro,SC,-79.671661,34.637958,26667,479.874,5.594,
45,89,Williamsburg,SC,-79.733224,33.651948,31026,934.166,2.881,
46,3,Aurora,SD,-98.529708,43.693726,2747,708.46,4.325,
46,7,Bennett,SD,-101.785879,43.210572,3381,1184.642,5.809,
46,9,Bon Homme,SD,-97.859901,42.966147,7003,563.549,18.069,
46,15,Brule,SD,-99.191362,43.762674,5247,817.222,29.255,
46,17,Buffalo,SD,-99.371007,44.059088,1948,471.405,16.356,
46,19,Butte,SD,-103.766262,44.669688,10243,2250.01,16.506,
46,21,Campbell,SD,-100.100553,45.801272,1377,733.677,37.16,
46,23,Charles Mix,SD,-98.527816,43.175337,9373,1097.488,52.748,
46,25,Clark,SD,-97.709207,44.825614,3837,957.512,9.986,
46,31,Corson,SD,-100.912373,45.758065,3902,2469.694,59.957,
46,37,Day,SD,-97.519215,45.369062,5449,1028.489,62.604,
46,39,Deuel,SD,-96.660949,44.738673,4295,622.739,13.875,
46,41,Dewey,SD,-101.110107,45.116562,5239,2302.376,142.893,
46,43,Douglas,SD,-98.369735,43.377636,2835,431.801,1.866,
46,47,Fall River,SD,-103.513072,43.387361,6973,1739.889,9.275,
46,49,Faulk,SD,-99.099318,45.061037,2125,981.713,24.179,
46,51,Grant,SD,-96.658721,45.206943,7556,681.446,6.087,
46,53,Gregory,SD,-99.27955,43.183504,3994,1014.95,38.572,
46,55,Haakon,SD,-101.572693,44.133291,1872,1810.541,16.391,
46,57,Hamlin,SD,-97.148245,44.646162,6164,507.019,31.053,
46,59,Hand,SD,-98.991594,44.525472,3145,1436.633,3.585,
46,63,Harding,SD,-103.520304,45.605864,1311,2671.57,6.546,
46,67,Hutchinson,SD,-97.745451,43.336978,7427,813.013,1.407,
46,69,Hyde,SD,-99.455271,44.519687,1262,860.629,5.615,
46,71,Jackson,SD,-101.665063,43.649678,2806,1863.883,7.377,
46,73,Jerauld,SD,-98.537954,44.09101,1663,526.133,6.459,
46,75,Jones,SD,-100.695148,43.89534,917,969.672,1.215,
46,77,Kingsbury,SD,-97.408777,44.377105,5187,832.237,31.527,
46,79,Lake,SD,-97.095038,44.001466,11059,562.891,12.272,
46,85,Lyman,SD,-99.716961,43.953669,3718,1642.285,64.595,
46,89,McPherson,SD,-99.243067,45.766155,2411,1136.668,14.867,
46,91,Marshall,SD,-97.628902,45.757886,4306,838.081,48.143,
46,95,Mellette,SD,-100.809211,43.54937,1918,1307.325,3.56,
46,97,Miner,SD,-97.551535,44.01131,2298,570.17,1.752,
46,101,Moody,SD,-96.663373,44.018445,6336,519.379,1.425,
46,102,Oglala Lakota,SD,-102.47964,43.183372,13672,2093.601,2.751,
46,105,Perkins,SD,-102.331006,45.70961,2835,2870.46,19.514,
46,107,Potter,SD,-99.951949,45.070399,2472,861.138,37.518,
46,109,Roberts,SD,-96.959096,45.611156,10280,1101.055,34.722,
46,115,Spink,SD,-98.412881,44.904738,6361,1503.499,6.241,
46,119,Sully,SD,-100.135851,44.703108,1446,1006.727,63.466,
46,121,Todd,SD,-100.780183,43.24927,9319,1388.595,2.26,
46,123,Tripp,SD,-99.846955,43.350237,5624,1612.458,5.125,
46,129,Walworth,SD,-100.311806,45.518483,5315,708.642,35.991,
46,137,Ziebach,SD,-101.530161,44.929817,2413,1961.248,9.348,
47,5,Benton,TN,-88.090044,36.070898,15864,394.306,41.924,
47,7,Bledsoe,TN,-85.200314,35.621511,14913,406.555,0.332,
47,17,Carroll,TN,-88.464218,36.018877,28440,597.658,2.436,
47,25,Claiborne,TN,-83.639849,36.4887,32043,434.604,6.97,
47,27,Clay,TN,-85.562901,36.552828,7581,236.537,22.807,
47,39,Decatur,TN,-88.123327,35.606176,11435,333.878,11.005,
47,41,DeKalb,TN,-85.836916,35.967047,20080,304.415,24.571,
47,49,Fentress,TN,-84.936669,36.363232,18489,498.607,0.325,
47,55,Giles,TN,-87.030448,35.192203,30346,610.931,0.248,
47,61,Grundy,TN,-85.722272,35.343196,13529,360.444,0.678,
47,67,Hancock,TN,-83.231102,36.517225,6662,222.324,1.154,
47,69,Hardeman,TN,-89.018519,35.222929,25462,667.768,2.613,
47,71,Hardin,TN,-88.225953,35.198544,26831,577.484,18.808,
47,75,Haywood,TN,-89.267733,35.586198,17864,533.107,0.955,
47,77,Henderson,TN,-88.402891,35.647965,27842,520.009,5.876,
47,83,Houston,TN,-87.704274,36.304161,8283,200.294,6.681,
47,85,Humphreys,TN,-87.77509,36.071211,18990,530.763,25.94,
47,91,Johnson,TN,-81.844689,36.450066,17948,298.44,4.25,
47,95,Lake,TN,-89.467221,36.356402,7005,165.785,28.108,
47,97,Lauderdale,TN,-89.537383,35.765131,25143,471.895,30.985,
47,101,Lewis,TN,-87.521716,35.533225,12582,282.092,0.396,
47,109,McNairy,TN,-88.537496,35.176963,25866,562.842,0.77,
47,123,Monroe,TN,-84.354235,35.518372,46250,635.774,16.813,
47,135,Perry,TN,-87.859297,35.653842,8366,414.762,8.105,
47,137,Pickett,TN,-85.141318,36.565622,5001,162.979,11.515,
47,143,Rhea,TN,-84.954393,35.556758,32870,315.473,21.008,
47,151,Scott,TN,-84.508258,36.45447,21850,532.301,0.934,
47,175,Van Buren,TN,-85.454611,35.711516,6168,273.415,1.117,
47,181,Wayne,TN,-87.790328,35.258132,16232,734.109,1.553,
48,17,Bailey,TX,-102.744103,34.218733,6904,826.972,0.685,
48,23,Baylor,TX,-99.264553,33.591163,3465,867.481,33.587,
48,31,Blanco,TX,-98.39208,30.177148,11374,709.252,4.175,
48,33,Borden,TX,-101.436493,32.757641,631,897.443,8.609,
48,43,Brewster,TX,-103.620129,30.222448,9546,6183.763,8.518,
48,45,Briscoe,TX,-101.234309,34.443465,1435,900.001,1.571,
48,53,Burnet,TX,-98.241706,30.672177,49130,994.802,26.972,
48,67,Cass,TX,-94.297274,33.080612,28454,936.948,23.357,
48,69,Castro,TX,-102.272214,34.525081,7371,894.444,4.848,
48,75,Childress,TX,-100.223958,34.428092,6664,696.511,17.205,
48,81,Coke,TX,-100.416634,31.904116,3285,911.646,16.344,
48,83,Coleman,TX,-99.425034,31.808131,7684,1262.914,18.519,
48,87,Collingsworth,TX,-100.221748,34.861822,2652,918.441,0.88,
48,89,Colorado,TX,-96.538931,29.664806,20557,960.291,13.394,
48,93,Comanche,TX,-98.559029,31.972232,13594,937.753,9.93,
48,95,Concho,TX,-99.857069,31.291192,3303,983.755,9.938,
48,101,Cottle,TX,-100.30428,34.02779,1380,900.564,1.052,
48,103,Crane,TX,-102.352663,31.402296,4675,785.069,0.655,
48,105,Crockett,TX,-101.216615,30.704747,3098,2807.324,0.021,
48,109,Culberson,TX,-104.819502,31.064217,2188,3812.156,0.215,
48,111,Dallam,TX,-102.568672,36.104995,7115,1503.132,2.0,
48,115,Dawson,TX,-101.949301,32.734655,12456,900.306,1.823,
48,119,Delta,TX,-95.70459,33.374802,5230,256.832,21.1,
48,123,DeWitt,TX,-97.31152,29.099569,19824,908.976,1.513,
48,125,Dickens,TX,-100.855931,33.5467,1770,901.724,3.497,
48,127,Dimmit,TX,-99.826991,28.520685,8615,1328.885,5.628,
48,129,Donley,TX,-100.862317,34.943929,3258,926.906,6.14,
48,131,Duval,TX,-98.391035,27.742533,9831,1793.477,2.115,
48,133,Eastland,TX,-98.845399,32.357306,17725,926.508,5.406,
48,137,Edwards,TX,-100.202797,29.985934,1422,2117.872,2.006,
48,149,Fayette,TX,-96.901177,29.856137,24435,949.934,9.874,
48,151,Fisher,TX,-100.413975,32.770889,3672,898.951,2.803,
48,155,Foard,TX,-99.705226,33.99161,1095,704.397,3.288,
48,159,Franklin,TX,-95.223923,33.122067,10359,284.391,10.377,
48,161,Freestone,TX,-96.20929,31.700054,19435,877.731,14.261,
48,163,Frio,TX,-99.108503,28.839468,18385,1133.501,0.847,
48,165,Gaines,TX,-102.658045,32.751995,21598,1502.363,0.488,
48,173,Glasscock,TX,-101.525278,31.8426,1116,900.218,0.867,
48,177,Gonzales,TX,-97.504312,29.477178,19653,1066.686,3.168,
48,185,Grimes,TX,-96.007289,30.439295,29268,787.466,14.135,
48,191,Hall,TX,-100.592641,34.664744,2825,883.492,20.605,
48,193,Hamilton,TX,-98.095686,31.763001,8222,835.915,0.478,
48,195,Hansford,TX,-101.271246,36.213672,5285,919.81,0.598,
48,197,Hardeman,TX,-99.701429,34.285182,3549,695.114,1.756,
48,205,Hartley,TX,-102.50231,35.994603,5382,1461.951,1.167,
48,207,Haskell,TX,-99.764733,33.177505,5416,903.133,7.129,
48,211,Hemphill,TX,-100.360755,35.893039,3382,906.286,5.871,
48,217,Hill,TX,-97.17713,31.998194,35874,958.855,26.851,
48,225,Houston,TX,-95.466359,31.297879,22066,1231.001,5.574,
48,237,Jack,TX,-98.168766,33.200241,8472,910.972,9.152,
48,239,Jackson,TX,-96.594369,28.959201,14988,829.443,27.429,
48,241,Jasper,TX,-93.993279,30.731569,32980,938.655,31.043,
48,243,Jeff Davis,TX,-103.99692,30.608875,1996,2264.556,0.08,
48,247,Jim Hogg,TX,-98.685247,27.303139,4838,1136.173,0.036,
48,255,Karnes,TX,-97.870329,28.85811,14710,747.752,5.796,
48,261,Kenedy,TX,-97.788911,27.104123,350,1458.562,487.233,
48,263,Kent,TX,-100.625144,33.25047,753,902.507,0.411,
48,267,Kimble,TX,-99.727741,30.486259,4286,1250.98,0.195,
48,269,King,TX,-100.29575,33.644368,265,910.873,2.47,
48,271,Kinney,TX,-100.41821,29.303419,3129,1360.533,4.589,
48,275,Knox,TX,-99.703999,33.459835,3353,850.621,4.86,
48,279,Lamb,TX,-102.324682,34.028312,13045,1016.181,1.534,
48,283,La Salle,TX,-99.246365,28.353424,6664,1486.704,7.53,
48,285,Lavaca,TX,-97.04381,29.407088,20337,969.709,0.727,
48,287,Lee,TX,-96.971427,30.274826,17478,629.04,5.067,
48,289,Leon,TX,-96.04831,31.291285,15719,1073.156,7.463,
48,293,Limestone,TX,-96.519096,31.59043,22146,905.43,27.734,
48,295,Lipscomb,TX,-100.363063,36.386639,3059,932.214,0.115,
48,297,Live Oak,TX,-98.108137,28.336604,11335,1039.695,39.183,
48,299,Llano,TX,-98.508665,30.680229,21243,934.064,31.792,
48,301,Loving,TX,-103.608978,31.777896,64,668.818,7.715,
48,307,McCulloch,TX,-99.338842,31.148033,7630,1065.601,7.833,
48,311,McMullen,TX,-98.523036,28.438706,600,1139.799,16.983,
48,313,Madison,TX,-95.899678,30.955832,13455,466.065,6.368,
48,315,Marion,TX,-94.423174,32.789481,9725,380.902,39.421,
48,319,Mason,TX,-99.220235,30.754424,3953,928.836,3.38,
48,327,Menard,TX,-99.776701,30.901087,1962,902.027,0.237,
48,331,Milam,TX,-97.008624,30.744263,24754,1016.356,4.568,
48,333,Mills,TX,-98.578378,31.483977,4456,748.225,1.554,
48,335,Mitchell,TX,-100.864009,32.392285,8990,911.09,4.822,
48,337,Montague,TX,-97.760712,33.632783,19965,930.906,7.37,
48,345,Motley,TX,-100.842931,34.013578,1063,989.566,0.249,
48,351,Newton,TX,-93.754831,30.685761,12217,933.677,6.051,
48,357,Ochiltree,TX,-100.810093,36.381051,10015,917.685,0.514,
48,365,Panola,TX,-94.335132,32.163354,22491,811.355,9.966,
48,369,Parmer,TX,-102.815696,34.540661,9869,880.82,4.384,
48,371,Pecos,TX,-102.79926,30.89706,15193,4763.835,0.978,
48,373,Polk,TX,-94.936813,30.736484,50123,1057.045,52.615,
48,377,Presidio,TX,-104.249357,29.838522,6131,3855.252,0.685,
48,379,Rains,TX,-95.795059,32.885663,12164,229.453,29.374,
48,383,Reagan,TX,-101.466333,31.214335,3385,1175.314,0.692,
48,385,Real,TX,-99.823692,29.723692,2758,699.159,0.906,
48,391,Refugio,TX,-97.247591,28.290523,6741,770.484,47.756,
48,399,Runnels,TX,-99.99361,31.79918,9900,1051.07,6.025,
48,403,Sabine,TX,-93.84941,31.339019,9894,491.71,84.918,
48,405,San Augustine,TX,-94.152849,31.441095,7918,530.659,61.639,
48,411,San Saba,TX,-98.760354,31.188156,5730,1135.313,3.205,
48,413,Schleicher,TX,-100.592817,30.869698,2451,1310.642,0.034,
48,417,Shackelford,TX,-99.306244,32.690986,3105,914.286,1.262,
48,419,Shelby,TX,-94.181492,31.823503,24022,795.589,39.028,
48,421,Sherman,TX,-102.008261,36.33275,2782,922.86,0.164,
48,425,Somervell,TX,-97.752235,32.234974,9205,186.377,5.487,
48,429,Stephens,TX,-98.902179,32.75621,9101,896.721,24.768,
48,431,Sterling,TX,-100.993285,31.83476,1372,923.449,0.065,
48,433,Stonewall,TX,-100.232471,33.144536,1245,916.313,3.93,
48,435,Sutton,TX,-100.627673,30.563302,3372,1453.935,0.493,
48,437,Swisher,TX,-101.771575,34.532201,6971,890.16,10.532,
48,443,Terrell,TX,-102.352197,30.160108,760,2357.958,0.1,
48,445,Terry,TX,-102.271846,33.182705,11831,888.839,2.102,
48,447,Throckmorton,TX,-99.139569,33.141356,1440,912.552,2.929,
48,455,Trinity,TX,-95.244685,30.998905,13602,693.795,20.178,
48,457,Tyler,TX,-94.367741,30.738682,19798,924.39,11.233,
48,461,Upton,TX,-102.124982,31.180959,3308,1241.323,0.179,
48,467,Van Zandt,TX,-95.837646,32.577505,59541,842.572,17.046,
48,475,Ward,TX,-102.912603,31.56929,11644,835.603,0.241,
48,483,Wheeler,TX,-100.263458,35.352532,4990,914.533,0.948,
48,495,Winkler,TX,-103.0992,31.842332,7791,841.269,0.008,
48,499,Wood,TX,-95.400092,32.776047,44843,645.243,50.476,
48,501,Yoakum,TX,-102.833127,33.022609,7694,799.715,0.013,
48,503,Young,TX,-98.624184,33.164283,17867,914.498,16.36,
48,507,Zavala,TX,-99.810168,28.74941,9670,1297.407,4.328,
49,1,Beaver,UT,-112.762542,38.29808,7072,2582.901,2.046,
49,9,Daggett,UT,-109.647096,40.967095,935,696.986,23.641,
49,13,Duchesne,UT,-110.162356,40.289458,19596,3235.344,14.98,
49,15,Emery,UT,-110.929942,39.217578,9825,4462.277,9.592,
49,17,Garfield,UT,-112.100464,37.765439,5083,5175.149,33.055,
49,19,Grand,UT,-109.528693,38.569056,9669,3672.744,12.182,
49,25,Kane,UT,-112.452998,37.112169,7667,3989.946,118.213,
49,27,Millard,UT,-112.485634,39.209257,12975,6785.5,51.472,
49,31,Piute,UT,-112.21441,38.277169,1438,758.438,7.832,
49,37,San Juan,UT,-109.545503,37.52052,14518,7819.795,113.444,
49,39,Sanpete,UT,-111.605199,39.384535,28437,1589.931,12.374,
49,41,Sevier,UT,-112.044688,38.771786,21522,1910.434,7.823,
49,55,Wayne,UT,-111.473883,38.361712,2486,2461.02,5.811,
50,1,Addison,VT,-73.165381,44.060543,37363,766.108,41.433,
50,5,Caledonia,VT,-72.076449,44.466488,30233,648.757,8.639,
50,9,Essex,VT,-71.741708,44.663681,5920,662.539,11.079,
50,15,Lamoille,VT,-72.655635,44.583725,25945,462.253,4.902,
50,19,Orleans,VT,-72.225524,44.862555,27393,694.514,27.576,
51,1,Accomack,VA,-75.629449,37.789059,33413,449.317,860.722,
51,5,Alleghany,VA,-79.929858,37.802458,15223,446.572,3.152,
51,17,Bath,VA,-79.758923,38.018911,4209,529.202,5.421,
51,21,Bland,VA,-81.087264,37.150078,6270,357.651,0.983,
51,25,Brunswick,VA,-77.863297,36.758266,15849,566.234,3.237,
51,27,Buchanan,VA,-82.059132,37.264124,20355,502.854,1.083,
51,29,Buckingham,VA,-78.485095,37.580161,16824,579.623,3.827,
51,33,Caroline,VA,-77.438652,38.0087,30887,527.363,9.625,
51,35,Carroll,VA,-80.762136,36.713036,29155,474.744,2.929,
51,37,Charlotte,VA,-78.630278,37.02206,11529,475.296,2.243,
51,49,Cumberland,VA,-78.258673,37.481359,9675,297.474,2.285,
51,51,Dickenson,VA,-82.378751,37.143369,14124,330.451,3.119,
51,57,Essex,VA,-76.901329,37.908781,10599,257.335,28.879,
51,77,Grayson,VA,-81.114627,36.645604,15333,441.785,3.781,
51,81,Greensville,VA,-77.536797,36.723794,11391,295.227,1.578,
51,83,Halifax,VA,-78.926925,36.748512,34022,817.731,11.786,
51,91,Highland,VA,-79.570507,38.386566,2232,415.163,0.692,
51,99,King George,VA,-77.163647,38.290179,26723,179.628,8.142,
51,103,Lancaster,VA,-76.435886,37.703954,10919,133.306,98.114,
51,105,Lee,VA,-83.102612,36.714437,22173,435.378,1.891,
51,109,Louisa,VA,-77.971413,37.982264,37596,495.047,14.603,
51,111,Lunenburg,VA,-78.216617,36.970037,11936,431.7,0.673,
51,113,Madison,VA,-78.234462,38.376095,13837,320.638,1.238,
51,117,Mecklenburg,VA,-78.318472,36.690417,30319,625.31,53.921,
51,119,Middlesex,VA,-76.503852,37.601288,10625,130.33,80.429,
51,131,Northampton,VA,-75.919193,37.388365,12282,211.712,583.543,
51,133,Northumberland,VA,-76.408327,37.888285,11839,191.432,94.165,
51,135,Nottoway,VA,-78.078841,37.1463,15642,314.39,1.659,
51,139,Page,VA,-78.500572,38.60454,23709,310.021,3.232,
51,141,Patrick,VA,-80.284499,36.654401,17608,482.954,2.757,
51,147,Prince Edward,VA,-78.422205,37.257792,21849,349.946,3.892,
51,159,Richmond,VA,-76.716497,37.947361,8923,191.478,24.888,
51,163,Rockbridge,VA,-79.427154,37.787711,22650,596.543,3.411,
51,167,Russell,VA,-82.086825,36.935321,25781,473.524,2.915,
51,171,Shenandoah,VA,-78.526715,38.870724,44186,508.079,3.752,
51,173,Smyth,VA,-81.574516,36.828217,29800,451.44,1.269,
51,175,Southampton,VA,-77.067406,36.717292,17996,599.196,3.124,
51,193,Westmoreland,VA,-76.854228,38.160791,18477,229.326,23.594,
51,195,Wise,VA,-82.612989,36.951164,36130,403.44,2.029,
51,197,Wythe,VA,-81.06853,36.919638,28290,461.952,2.792,
51,530,Buena Vista,VA,-79.352679,37.733971,6641,6.438,0.085,
51,580,Covington,VA,-79.989386,37.781159,5737,5.469,0.201,
51,595,Emporia,VA,-77.541334,36.692193,5766,6.904,0.064,
51,620,Franklin,VA,-76.937037,36.679019,8180,8.277,0.088,
51,640,Galax,VA,-80.918852,36.666194,6720,8.236,0.041,
51,678,Lexington,VA,-79.443722,37.784392,7320,2.499,0.026,
51,720,Norton,VA,-82.623258,36.937981,3687,7.477,0.034,
53,13,Columbia,WA,-117.976206,46.323102,3952,868.585,4.85,
53,19,Ferry,WA,-118.520753,48.617553,7178,2203.241,54.168,
53,23,Garfield,WA,-117.577877,46.472066,2286,710.835,7.45,
53,39,Klickitat,WA,-121.146148,45.79839,22735,1871.636,32.792,
53,43,Lincoln,WA,-118.324539,47.638472,10876,2310.598,29.06,
53,47,Okanogan,WA,-119.591995,48.446072,42104,5266.201,46.492,
53,49,Pacific,WA,-123.904809,46.524578,23365,933.609,292.928,
53,51,Pend Oreille,WA,-117.224181,48.281535,13401,1400.245,25.254,
53,55,San Juan,WA,-122.979166,48.575232,17788,173.913,446.905,
53,69,Wahkiakum,WA,-123.426151,46.236473,4422,262.926,23.772,
54,1,Barbour,WV,-80.004391,39.110076,15465,341.059,1.791,
54,7,Braxton,WV,-80.723592,38.691905,12447,510.735,5.539,
54,13,Calhoun,WV,-81.104396,38.852608,6229,279.25,1.43,
54,21,Gilmer,WV,-80.826516,38.923122,7408,338.503,1.576,
54,23,Grant,WV,-79.16103,39.058737,10976,477.372,2.914,
54,25,Greenbrier,WV,-80.490891,37.854476,32977,1019.813,4.697,
54,31,Hardy,WV,-78.88137,39.039184,14299,582.315,2.171,
54,35,Jackson,WV,-81.713096,38.83984,27791,464.359,7.27,
54,41,Lewis,WV,-80.4678,39.034218,17033,386.93,2.717,
54,43,Lincoln,WV,-82.066388,38.201811,20463,437.093,1.565,
54,45,Logan,WV,-81.972493,37.856159,32567,453.717,1.833,
54,47,McDowell,WV,-81.656256,37.396396,19111,533.458,1.441,
54,53,Mason,WV,-82.058308,38.827547,25453,430.768,13.948,
54,59,Mingo,WV,-82.153272,37.704029,23568,423.14,0.841,
54,63,Monroe,WV,-80.641965,37.524766,12376,472.754,0.887,
54,67,Nicholas,WV,-80.77232,38.278413,24604,646.846,7.56,
54,71,Pendleton,WV,-79.337977,38.672348,6143,696.05,2.096,
54,73,Pleasants,WV,-81.192758,39.383391,7653,130.119,4.428,
54,75,Pocahontas,WV,-80.021443,38.286975,7869,940.239,1.581,
54,85,Ritchie,WV,-81.041532,39.217711,8444,451.99,1.708,
54,87,Roane,WV,-81.345745,38.728527,14028,483.563,0.156,
54,89,Summers,WV,-80.849424,37.665228,11959,360.592,7.134,
54,93,Tucker,WV,-79.602086,39.110662,6762,419.044,2.048,
54,95,Tyler,WV,-80.930534,39.51456,8313,256.302,4.395,
54,97,Upshur,WV,-80.228505,38.954081,23816,354.638,0.117,
54,101,Webster,WV,-80.476189,38.469754,8378,553.47,2.759,
54,103,Wetzel,WV,-80.768843,39.630012,14442,358.067,3.263,
54,109,Wyoming,WV,-81.567271,37.628585,21382,499.47,2.349,
55,1,Adams,WI,-89.78312,43.946194,20654,645.646,41.834,
55,3,Ashland,WI,-90.785419,46.475919,16027,1044.97,1247.391,
55,7,Bayfield,WI,-91.104441,46.594106,16220,1477.874,563.825,
55,11,Buffalo,WI,-91.74144,44.380158,13317,675.791,33.803,
55,13,Burnett,WI,-92.403811,45.836891,16526,821.561,58.664,
55,19,Clark,WI,-90.550998,44.78814,34659,1209.698,8.973,
55,23,Crawford,WI,-91.005118,43.165384,16113,570.648,28.562,
55,29,Door,WI,-87.335769,44.915074,30066,481.963,1888.273,
55,41,Forest,WI,-88.812092,45.563411,9179,1014.244,32.276,
55,47,Green Lake,WI,-89.014675,43.845067,19018,349.544,30.58,
55,51,Iron,WI,-90.189954,46.343183,6137,758.209,160.955,
55,53,Jackson,WI,-90.903038,44.320677,21145,987.915,12.563,
55,57,Juneau,WI,-90.09764,43.843115,26718,767.081,38.085,
55,65,Lafayette,WI,-90.140565,42.663323,16611,633.588,0.98,
55,67,Langlade,WI,-89.104985,45.185054,19491,870.698,17.096,
55,69,Lincoln,WI,-89.686454,45.288548,28415,878.704,28.087,
55,77,Marquette,WI,-89.407897,43.810948,15592,455.712,8.753,
55,85,Oneida,WI,-89.493946,45.71099,37845,1113.944,122.627,
55,91,Pepin,WI,-91.987424,44.591768,7318,232.007,16.696,
55,95,Polk,WI,-92.481404,45.404946,44977,914.32,42.095,
55,99,Price,WI,-90.39805,45.724359,14054,1254.055,23.977,
55,103,Richland,WI,-90.390394,43.350268,17304,586.15,3.148,
