CBSA,NAME,LON,LAT,POP,ALAND,AWATER,IS_MSA,CSA,ISCUS
31540,"Madison, WI",-89.4281968007598,43.08352172760416,680796,3308.781,77.311,true,357,true
13180,"Beaver Dam, WI",-88.71306199999998,43.435904,89396,875.699,31.402,false,376,true
32860,"Menomonie, WI",-91.892915,44.914658,45440,850.159,13.735,false,232,true
22540,"Fond du Lac, WI",-88.487004,43.765547,104154,719.566,46.276,true,,true
38420,"Platteville, WI",-90.612643,42.827213,51938,1146.879,36.495,false,,true
48020,"Watertown-Fort Atkinson, WI",-88.785594,43.040342,84900,556.492,26.249,false,376,true
28450,"Kenosha, WI",-87.924047,42.572393,169151,271.837,482.188,true,176,true
31820,"Manitowoc, WI",-87.724344,44.10361,81359,589.306,904.77,false,,true
48140,"Wausau, WI",-89.707823,44.907455,138013,1545.195,31.14,true,554,true
43020,"Shawano, WI",-88.67673894024401,44.798760271579226,45136,1250.8400000000001,23.516,false,267,true
33340,"Milwaukee-Waukesha, WI",-88.05273960317278,43.076573733893596,1574731,1454.864,1867.0439999999999,true,376,true
43890,"Sparta, WI",-90.644211,43.942578,46274,900.904,7.176,false,317,true
44620,"Stevens Point-Plover, WI",-89.526076,44.498026,70377,800.874,21.944,false,554,true
39540,"Racine-Mount Pleasant, WI",-87.92804600000001,42.735037,197727,332.642,459.501,true,376,true
27500,"Janesville-Beloit, WI",-89.037935,42.65481,163687,718.167,7.991,true,357,true
12660,"Baraboo, WI",-89.868041,43.449264,65763,831.543,17.642,false,357,true
43100,"Sheboygan, WI",-87.81907600000001,43.733622,118034,511.528,759.713,true,,true
48580,"Whitewater-Elkhorn, WI",-88.540338,42.662934,106478,555.388,21.208,false,376,true
36780,"Oshkosh-Neenah, WI",-88.540906,44.101514,171730,434.697,143.874,true,118,true
49220,"Wisconsin Rapids-Marshfield, WI",-89.96254599999999,44.478457,74207,793.038,16.214,false,554,true
29660,"Laramie, WY",-105.59607300000002,41.313442,37066,4274.327,34.425,false,,true
23940,"Gillette, WY",-105.495519,44.257046,47026,4802.065,4.251,false,,true
40180,"Riverton, WY",-108.60946900000002,43.010698,39234,9183.59,82.15,false,,true
16940,"Cheyenne, WY",-104.771336,41.153937,100512,2685.864,1.679,true,,true
16220,"Casper, WY",-106.335315,42.842184,79955,5340.538,35.123,true,,true
17650,"Cody, WY",-108.97254000000001,44.61400799999999,29624,6939.039,26.115,false,,true
43260,"Sheridan, WY",-106.977846,44.780986,30921,2523.361,3.084,false,,true
40540,"Rock Springs, WY",-109.30252100000001,41.580564,42272,10426.98,64.182,false,,true
